sentence_id,sent,anno
2203,"Bệnh_nhân 79 là nữ , 48 tuổi ( địa_chỉ ở Đông_Hải , Bạc_Liêu ) .",O B-PATIENT_ID O B-GENDER O B-AGE O O O O B-LOCATION O B-LOCATION O O
2204,"Ca bệnh ( bệnh_nhân 887 ) : Nữ , 65 tuổi , Cẩm_Lệ , Đà_Nẵng , là bệnh_nhân Bệnh_viện Đà_Nẵng .",O O O O B-PATIENT_ID O O B-GENDER O B-AGE O O B-LOCATION O B-LOCATION O O O B-LOCATION I-LOCATION O
2205,"Ngày 21 - 3 , Trung_tâm Kiểm_soát bệnh_tật Hà_Nội lấy mẫu lần 2 và cho kết_quả dương_tính , mẫu bệnh_phẩm được gửi sang Viện Vệ_sinh dịch_tễ trung_ương ngày 21 - 3 .",O B-DATE I-DATE I-DATE O B-ORGANIZATION I-ORGANIZATION I-ORGANIZATION I-ORGANIZATION O O O O O O O O O O O O O O B-ORGANIZATION I-ORGANIZATION I-ORGANIZATION I-ORGANIZATION O B-DATE I-DATE I-DATE O
2206,"Đến nay , Quảng_Trị ghi_nhận 6 ca Covid - 19 , gồm 749 , 750 , 832 , 833 , 861 và 862 .",O O O B-LOCATION O O O O O O O O B-PATIENT_ID O B-PATIENT_ID O B-PATIENT_ID O B-PATIENT_ID O B-PATIENT_ID O B-PATIENT_ID O
2207,"Tiền_sử suy thận mạn_tính , ung_thư thận di_căn phổi , đái_tháo_đường type 2 .",O B-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE O B-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE O B-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE O
2208,"Trong số này bốn người ở Hà_Nội , một người Quảng_Ninh , một người Nghệ_An .",O O O O O O B-LOCATION O O O B-LOCATION O O O B-LOCATION O
2209,"Trong đó , bệnh_nhân 45 ở TP. HCM là điển_hình .",O O O O B-PATIENT_ID O B-LOCATION I-LOCATION O O O
2210,"Sau khi bị sốt , ho , đau họng , ngày 20/3 nhập_viện FV .",O O O B-SYMPTOM_AND_DISEASE O B-SYMPTOM_AND_DISEASE O B-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE O O B-DATE O B-LOCATION O
2211,"Cả ba bệnh_nhân này đều cùng làm_việc tại nhà_hàng Thế_giới bò tươi , có tiếp_xúc với "" bệnh_nhân 867 "" .",O O O O O O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION O O O O O O B-PATIENT_ID O O
2212,"Ngày 5 - 3 , chị làm_việc tại siêu_thị Điện_máy xanh từ 7h đến 12h3 0 .",O B-DATE I-DATE I-DATE O O O O B-LOCATION I-LOCATION I-LOCATION O O O O O O
2213,Lần đầu xét_nghiệm âm_tính là ngày 7 - 3 .,O O O O O O B-DATE I-DATE I-DATE O
2214,"Là tiếp_viên , Hương không phải đi cách_ly khi qua kiểm_dịch , nếu không ho sốt và đã khai y_tế đầy_đủ .",O O O B-NAME O O O O O O O O O O O O O O O O O O
2215,"Toàn cho biết chiều 13 - 3 , khi đi khám bệnh tại Bệnh_viện đa_khoa tỉnh Bạc_Liêu thì Toàn nghe một_số người bàn_tán có 1 người nam ở thành_phố Bạc_Liêu chết do bệnh COVID - 19 ( sự_thật là chết vì nguyên_nhân khác ) .",O O O O B-DATE I-DATE I-DATE O O O O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION O O O O O O O O O O O B-LOCATION I-LOCATION O O O O O O O O O O O O O O O
2216,"CDC Hà_Nội , Quảng_Bình , Hưng_Yên , Bắc_Ninh thông_báo tìm người tiếp_xúc với ba bệnh_nhân Covid - 19 đã rời khu cách_ly Hải_Dương trước khi nhận kết_quả xét_nghiệm .",B-ORGANIZATION I-ORGANIZATION O B-LOCATION O B-LOCATION O B-LOCATION O O O O O O O O O O O O O O B-LOCATION O O O O O O
2217,"Trước đó Cần_Thơ tiếp_nhận thông_tin từ Trung_tâm Kiểm_soát bệnh_tật TP. HCM về 3 người này , theo đó khi tới TP. HCM họ đã thuê phòng mà trước đó bệnh_nhân 54 đã ở .",O O B-LOCATION O O O B-ORGANIZATION I-ORGANIZATION I-ORGANIZATION I-ORGANIZATION I-ORGANIZATION O O O O O O O O O B-LOCATION I-LOCATION O O O O O O O O B-PATIENT_ID O O O
2218,"Hiện bệnh_nhân được cách_ly , điều_trị tại cơ_sở 2 Bình_Sơn - Dung_Quất , Quảng_Ngãi .",O O O O O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION I-LOCATION O B-LOCATION O
2219,Trước đó ông C.P.S. từ London đi máy_bay tới Hà_Nội trên chuyến bay VN0054 ngày 9 - 3 ( cùng chuyến bay với bệnh_nhân 46 là tiếp_viên của Vietnam_Airlines ) .,O O O B-NAME O B-LOCATION O O O B-LOCATION O O O B-TRANSPORTATION O B-DATE I-DATE I-DATE O O O O O O B-PATIENT_ID O B-JOB O B-ORGANIZATION O O
2220,"Trong đó "" bệnh_nhân 22 "" đã trở về Anh và xét_nghiệm âm_tính ; "" bệnh_nhân 188 "" hiện đã xét_nghiệm âm_tính trở_lại và đang theo_dõi tại Bệnh_viện Bệnh Nhiệt_đới Trung_ương .",O O O O B-PATIENT_ID O O O O B-LOCATION O O O O O O B-PATIENT_ID O O O O O O O O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION O
2221,"Tiếp đến là một người phụ_nữ đi qua nhiều nơi , sau đó về Bình_Thuận và lây cho 3 người_thân .",O O O O O O O O O O O O O O B-LOCATION O O O O O O
2222,"Đến sáng 23/3 , Việt_Nam ghi_nhận 116 ca Covid - 19 .",O O B-DATE O B-LOCATION O O O O O O O
2223,"Hàng_rào ở ngõ 59/165 Cầu_Giấy , nơi "" bệnh_nhân 39 "" cư_trú , được dỡ bỏ sau 28 ngày không phát_hiện ca lây_nhiễm .",O O B-LOCATION I-LOCATION I-LOCATION O O O O B-PATIENT_ID O O O O O O O O O O O O O O
2224,"Ông từ Anh đến Việt_Nam hôm 8/3 , có triệu_chứng sốt , ho từ ngày 16/3 và tự đi đến Bệnh_viện Bệnh Nhiệt_đới khám .",O O B-LOCATION O B-LOCATION O B-DATE O O O B-SYMPTOM_AND_DISEASE O B-SYMPTOM_AND_DISEASE O O B-DATE O O O O O O O O O
2225,"Hai nhân_vật nữ gần giống người nhiễm_bệnh đi dự sự_kiện khai_trương cũng phải đăng thông_tin "" giải_oan "" trên trang cá_nhân ngay trong đêm .",O O O O O O O O O O O O O O O O O O O O O O O O O
2226,"Bệnh_nhân thứ 122 là nữ nhân_viên người Việt ( 24 tuổi , quê Hà_Tĩnh ) tại một quán rượu ở thủ_đô Bangkok ( Thái_Lan ) về sân_bay Đà_Nẵng ngày 20 - 3 .",O O B-PATIENT_ID O B-GENDER O O O O B-AGE O O O B-LOCATION O O O O O O B-LOCATION I-LOCATION O B-LOCATION O O B-LOCATION I-LOCATION O B-DATE I-DATE I-DATE O
2227,"Ngày 27 - 7 bệnh_nhân được xét_nghiệm dịch hầu họng và cho kết_quả ( + ) với virus SARS - CoV - 2 , sau đó bệnh_nhân được chuyển đến khu cách_ly của Bệnh_viện Phổi Đà_Nẵng .",O B-DATE I-DATE I-DATE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-LOCATION I-LOCATION I-LOCATION O
2228,"Ca bệnh 724 - 729 và 731 - 743 ( bệnh_nhân 724 - 729 và bệnh_nhân 731 - 743 ) : tại Đà_Nẵng , tuổi từ 1 - 69 , gồm : 9 F1 , 5 bệnh_nhân , 3 người chăm_sóc , 1 nhân_viên y_tế , 1 tại quận Thanh_Khê , Đà_Nẵng ( đang tiếp_tục điều_tra ) .",O O B-PATIENT_ID O B-PATIENT_ID O B-PATIENT_ID O B-PATIENT_ID O O B-PATIENT_ID O B-PATIENT_ID O O B-PATIENT_ID O B-PATIENT_ID O O O B-LOCATION O O O B-AGE O B-AGE O O O O O O O O O O O O O O B-JOB I-JOB O O O B-LOCATION I-LOCATION O B-LOCATION O O O O O O
2229,"Một ngày sau , người vợ xét_nghiệm cho kết_quả dương_tính , trở_thành "" bệnh_nhân 30 "" .",O O O O O O O O O O O O O O B-PATIENT_ID O O
2230,"Ngày 12 - 8 tiếp_tục lấy mẫu , kết_quả dương_tính với SARS - CoV - 2 .",O B-DATE I-DATE I-DATE O O O O O O O O O O O O O
2231,"Nhưng đáng lo_ngại nhất , theo chủ_tịch Hà_Nội là sau ngày 20 - 13 Bệnh_viện Bạch_Mai đã chuyển 5.113 bệnh_nhân về khắp các tỉnh ; đã có lây_nhiễm ra ngoài .",O O O O O O O B-LOCATION O O O B-DATE O B-DATE B-ORGANIZATION I-ORGANIZATION O O O O O O O O O O O O O O O
2232,"Đến ngày 11/8 , bố chị nhận kết_quả xét_nghiệm dương_tính với nCoV , là "" bệnh_nhân 872 "" .",O O B-DATE O O O O O O O O O O O O O B-PATIENT_ID O O
2233,"Nguyên_nhân tử_vong được chẩn_đoán do viêm phổi , suy hô_hấp trên bệnh_nhân suy thượng_thận mạn_tính , đái_tháo_đường tuýp 2 và Covid - 19 .",O O O O O O O O B-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE O O B-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE O B-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE O O O O O
2234,"Bệnh_nhân khởi_phát bệnh vào ngày 13 - 3 với biểu_hiện ho_khan , mệt_mỏi .",O O O O O B-DATE I-DATE I-DATE O O B-SYMPTOM_AND_DISEASE O B-SYMPTOM_AND_DISEASE O
2235,"Bệnh_viện C trước đó phải phong_toả 14 ngày ngay từ đầu dịch Covid - 19 Đà_Nẵng , ở trong cụm ba bệnh_viện có nCoV .",B-ORGANIZATION I-ORGANIZATION O O O O O O O O O O O O O B-LOCATION O O O O O O O O O
2236,"Bệnh_nhân này đã được làm xét_nghiệm kiểm_tra virus corona mới vào ngày 23 - 2 , được xác_nhận dương_tính với COVID - 19 vào hôm 25 - 2 .",O O O O O O O O O O O O B-DATE I-DATE I-DATE O O O O O O O O O O B-DATE I-DATE I-DATE O
2237,"Khi nhập_cảnh , bệnh_nhân chưa có triệu_chứng bệnh , cách_ly tập_trung tại Bệnh_viện Dã_chiến Củ_Chi và được lấy mẫu xét_nghiệm .",O O O O O O O O O O O O B-LOCATION I-LOCATION I-LOCATION O O O O O O
2238,"Từ ngày 14 - 4 đến nay , khi bệnh_nhân số 266 ở thôn Đông_Cứu được công_bố , tại ổ dịch này không phát_sinh ca nhiễm mới .",O O B-DATE I-DATE I-DATE O O O O O O B-PATIENT_ID O B-LOCATION I-LOCATION O O O O O O O O O O O O O
2239,"Hai bệnh_nhi còn lại đang điều_trị là bé gái 2 tuổi - "" bệnh_nhân 40 "" và bé trai 13 tuổi - "" bệnh_nhân 44 "" đều lây_nhiễm từ "" bệnh_nhân 34 "" Đặng_Thị_Lynh_Trang ở Bình_Thuận .",O O O O O O O O B-GENDER B-AGE O O O O B-PATIENT_ID O O O B-GENDER B-AGE O O O O B-PATIENT_ID O O O O O O B-PATIENT_ID O B-NAME O B-LOCATION O
2240,"Tính tới thời_điểm này , tổng_số bệnh_nhân ghi_nhận tại Việt_Nam là 30 người , trong đó có 11 người đi chuyến bay VN0054 , 2 người bị lây từ bệnh_nhân 17 đi chuyến VN0054 và 1 người từ Hàn_Quốc về Việt_Nam trên chuyến bay VJ 981 .",O O O O O O O O O B-LOCATION O O O O O O O O O O O O B-TRANSPORTATION O O O O O O O B-PATIENT_ID O O B-TRANSPORTATION O O O O B-LOCATION O B-LOCATION O O O B-TRANSPORTATION I-TRANSPORTATION O
2241,"Người_nhà bệnh_nhân rời Bệnh_viện Đà_Nẵng đi cách_ly tập_trung , chiều 27/7 .",O O O B-LOCATION I-LOCATION O O O O O B-DATE O
2242,"Bệnh_nhân 153 là nữ , quốc_tịch Việt_Nam , 60 tuổi , trú tại quận Hải_Châu , TP Đà_Nẵng , tiền_sử chưa ghi_nhận bệnh_lý .",O B-PATIENT_ID O B-GENDER O O O O B-AGE O O O O B-LOCATION I-LOCATION O B-LOCATION I-LOCATION O O O O O O
2243,"Hai ngày sau , bệnh_nhân được chuyển lên Bệnh_viện Bệnh nhiệt_đới Trung_ương ở Hà_Nội .",O O O O O O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION O B-LOCATION O
2244,"TP Quảng_Ngãi cung_cấp đầy_đủ các nhu_yếu_phẩm cho 80 hộ dân trong khu_vực phong_toả , tăng_cường công_tác tuyên_truyền để người_dân biết ở khu_vực đang phong_toả có bệnh_nhân COVID - 19 ...",B-LOCATION I-LOCATION O O O O O O O O O O O O O O O O O O O O O O O O O O O O
2245,"Những người trong gia_đình của người bạn gái , người từng tiếp_xúc với họ cũng đã được hướng_dẫn biện_pháp dự_phòng và được y_tế địa_phương kiểm_tra sức_khoẻ , theo_dõi cách_ly tại nhà . Như_vậy , ở khu cách_ly tập_trung tại Trường quân_sự Cần_Thơ , hiện có 333 người đang được cách_ly tập_trung .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-LOCATION I-LOCATION I-LOCATION O O O O O O O O O O
2246,"Có 264 hành_khách đi cùng chuyến bay với bệnh_nhân đang được cách_ly tập_trung tại tỉnh Bà_Rịa - Vũng_Tàu , đã được lấy mẫu xét_nghiệm cùng ngày .",O O O O O O O O O O O O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION O O O O O O O O O
2247,"Bệnh_nhân chạy thận tại Bệnh_viện Đà_Nẵng được cách_ly tại một địa_điểm cố_định , có xe đưa_đón vào trong khu phong_toả ở bệnh_viện để chạy thận theo lịch_trình .",O O O O B-LOCATION I-LOCATION O O O O O O O O O O O O O O O O O O O O O O
2248,"Từ ngày 27/7 đến 10/8 , bác_sĩ làm_việc tại Khoa_Hồi sức chống độc .",O O B-DATE O B-DATE O O O O O O O O O
2249,"Ngày 16 - 3 , bà đến Ninh_Bình và được lấy mẫu xét_nghiệm .",O B-DATE I-DATE I-DATE O O O B-LOCATION O O O O O O
2250,Song họ lại có 4 đến 16 giờ mỗi tuần tiếp_xúc với nhân_viên y_tế và bệnh_nhân khác trong bệnh_viện .,O O O O O O O O O O O O O O O O O O O O
2251,"Nhưng bệnh_nhân đầu_tiên của Hà_Nam ( bệnh_nhân 620 ) có nguồn lây rõ hơn ( đi Đà_Nẵng làm_việc hồi tháng 7 vừa_qua ) và được cách_ly sớm , còn anh C. đã có 5 ngày đi nhiều nơi , dự nhiều buổi chia_tay tại Hà_Nam trước khi đi Hàn_Quốc hôm 20 - 8 .",O O O O B-LOCATION O O B-PATIENT_ID O O O O O O O O B-LOCATION O O B-DATE I-DATE O O O O O O O O O B-NAME O O O O O O O O O O O O O B-LOCATION O O O B-LOCATION O B-DATE I-DATE I-DATE O
2252,"Ở giai_đoạn cách_ly , bệnh_nhân 74 tuân_thủ cách_ly tại nhà , có tiếp_xúc với các thành_viên trong gia_đình .",O O O O O B-PATIENT_ID O O O O O O O O O O O O O
2253,"Sau 7 ngày , người phụ_nữ có kết_quả xét_nghiệm âm_tính và được về nhà tự cách_ly vào ngày thứ 11 .",O O O O O O O O O O O O O O O O O O O O O
2254,"525 người đang cách_ly tại các điểm cách_ly tập_trung của thành_phố , 471 trường_hợp theo_dõi tại các trung_tâm cách_ly quận_huyện , 553 người giám_sát tại nhà .",O O O O O O O O O O O O O O O O O O O O O O O O O O O
2255,"Đây là chuyến bay của Qatar Airway xuất_phát từ Doha , Qatar , nhập_cảnh TP HCM ngày 2/3 , chở "" bệnh_nhân 34 "" là nữ doanh_nhân Bình_Thuận .",O O O O O B-ORGANIZATION I-ORGANIZATION O O B-LOCATION O B-LOCATION O O B-LOCATION I-LOCATION O B-DATE O O O O B-PATIENT_ID O O B-GENDER B-JOB B-LOCATION O
2256,"Theo đó bệnh_nhân 114 là nam , 19 tuổi , quốc_tịch Việt_Nam , địa_chỉ ở Hoàng_Mai , Hà_Nội .",O O O B-PATIENT_ID O B-GENDER O B-AGE O O O O O O O B-LOCATION O B-LOCATION O
2257,"Vợ_chồng bệnh_nhân 24 đến Việt_Nam hôm 2 - 3 , đi du_lịch tại Sa_Pa rồi được chuyển viện về Bệnh_viện Bệnh nhiệt_đới trung_ương , chỉ một thời_gian rất ngắn sau khi đến bệnh_viện này , chồng bà ( 69 tuổi , có bệnh nền ) chuyển nặng , là 1 trong 3 trường_hợp nặng nhất đã điều_trị tại đây những ngày qua , phải thở máy từ ngày 15 - 3 .",O O B-PATIENT_ID O B-LOCATION O B-DATE I-DATE I-DATE O O O O B-LOCATION O O O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION O O O O O O O O O O O O O O O B-AGE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-DATE I-DATE I-DATE O
2258,"Nguồn tin của Tuổi_Trẻ Online cho biết đây là ca bệnh phức_tạp do nam bệnh_nhân có bệnh nền u trung thất , đồng_thời yếu_tố tuổi_tác cũng là một trở_ngại .",O O O O O O O O O O O O O O O O O O B-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE O O O O O O O O O
2259,"Trước đó , 2 người Anh đi trên chuyến bay VN54 từ London đến Hà_Nội , sau đó nối chuyến vào Đà_Nẵng đã lây_nhiễm cho một nữ nhân_viên điện_máy khi đi mua điện_thoại .",O O O O O O O O O O B-TRANSPORTATION O B-LOCATION O B-LOCATION O O O O O O B-LOCATION O O O O O O O O O O O O
2260,"Riêng số ca liên_quan đến Bệnh_viện Bạch_Mai lên 39 , gồm 26 nhân_viên công_ty Trường_Sinh cung_cấp dịch_vụ ăn_uống , hai nữ điều_dưỡng cùng thân_nhân , còn lại là bệnh_nhân , người nuôi bệnh , người đến khám , và một ca liên_quan do lây_nhiễm trong cộng_đồng .",O O O O O B-LOCATION I-LOCATION O O O O O O B-ORGANIZATION I-ORGANIZATION O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
2261,Bé điều_trị tại Bệnh_viện Bệnh Nhiệt_đới Trung_ương cơ_sở 2 .,O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION I-LOCATION I-LOCATION O
2262,Hiện bệnh_nhân điều_trị tại Bệnh_viện Dã_chiến Củ_Chi .,O O O O B-LOCATION I-LOCATION I-LOCATION O
2263,"Thôn Liễu_Trì cách thôn Hạ_Lôi một con đường , với hơn 400 hộ dân , khoảng 2.000 người .",B-LOCATION I-LOCATION O B-LOCATION I-LOCATION O O O O O O O O O O O O O O
2264,"Còn 2 ổ dịch tại Bình_Dương và bệnh_nhân 237 , việc phát_hiện các ca mắc mới sớm , cách_ly sớm , đồng_thời tiếp_tục giãn cách xã_hội đến 15 - 4 theo chỉ_thị 16 của Thủ_tướng sẽ quyết_định hiệu_quả ngăn_chặn dịch trong những ngày tới .",O O O O O B-LOCATION O O B-PATIENT_ID O O O O O O O O O O O O O O O O O O B-DATE I-DATE I-DATE O O O O O O O O O O O O O O O
2265,"Ngày 4 - 3 , bệnh_nhân trở_lại TP. HCM trên xe cá_nhân cùng 3 người khác .",O B-DATE I-DATE I-DATE O O O B-LOCATION I-LOCATION O O O O O O O O
2266,CDC Đà_Nẵng tiếp_nhận các lô mẫu bệnh_phẩm cần xét_nghiệm tìm virus SARS - CoV - 2 từ các cơ_sở y_tế chuyển đến hằng ngày .,B-ORGANIZATION I-ORGANIZATION O O O O O O O O O O O O O O O O O O O O O O O
2267,"6h ngày 24/5 , Bộ Y_tế ghi_nhận một ca dương_tính nCoV , là hành_khách trên chuyến bay VN0062 từ Nga về và từng mắc Covid - 19 , được cách_ly ngay .",O O B-DATE O B-ORGANIZATION I-ORGANIZATION O O O O O O O O O O O B-TRANSPORTATION O B-LOCATION O O O O O O O O O O O O
2268,"Ngày 8/3 , biết du_khách mình hướng_dẫn đã nhiễm_bệnh , nam hướng_dẫn_viên đã tự đi xe đến Bệnh_viện Xanh_Pôn ( Hà_Nội ) khám và sau đó chuyển vào Bệnh_viện nhiệt_đới Trung_ương cơ_sở 2 điều_trị .",O B-DATE O O O O O O O O O O O O O O O B-LOCATION I-LOCATION O B-LOCATION O O O O O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION I-LOCATION O O
2269,Các bệnh_nhân điều_trị nội_trú tại Trung_tâm Bệnh Nhiệt_đới được chuyển sang Bệnh_viện Bệnh Nhiệt_đới Trung_ương tiếp_tục điều_trị .,O O O O O B-LOCATION I-LOCATION I-LOCATION O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION O O O
2270,"Từ 19h tối 10/8 , Quảng_Trị cách_ly xã_hội TP Đông_Hà theo chỉ_thị 16 của Chính_phủ ; khuyến_cáo người_dân hạn_chế di_chuyển giữa các huyện_thị .",O O O B-DATE O B-LOCATION O O B-LOCATION I-LOCATION O O O O O O O O O O O O O O
2271,"Buổi tối cùng ngày , bệnh_nhân cùng chồng đi siêu_thị Mega , quận Hải_Châu .",O O O O O O O O O B-LOCATION I-LOCATION O B-LOCATION I-LOCATION O
2272,Bệnh_nhân đang được điều_trị tại Bệnh_viện Bệnh Nhiệt_đới Trung_ương cơ_sở 2 .,O O O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION I-LOCATION I-LOCATION O
2273,"Riêng chồng và con đang được cách_ly tập_trung tại Bệnh_viện Đa_khoa Đồng_Nai , có kết_quả âm_tính .",O O O O O O O O O B-LOCATION I-LOCATION I-LOCATION O O O O O
2274,"Cập_nhật đến đến sáng 17 - 3 , bệnh_nhân nữ người Việt ( 64 tuổi có bệnh_lý nền là rối_loạn tiền_đình ) vẫn đang thở máy , lọc máu duy_trì được các chỉ_số sinh_tồn ổn , bệnh_nhân tỉnh , dừng an_thần .",O O O O B-DATE I-DATE I-DATE O O O O O O O O O O O O B-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE O O O O O O O O O O O O O O O O O O O O O
2275,Người_bệnh chuyển từ bệnh_viện thuộc thành_phố Đà_Nẵng trong 14 ngày gần đây sẽ được chuyển vào buồng cách_ly và xét_nghiệm nCoV .,O O O O O B-LOCATION I-LOCATION O O O O O O O O O O O O O O O
2276,""" Bệnh_nhân 91 "" , phi_công người Anh , 43 tuổi , là ca nặng nhất , trong tình_trạng nguy_kịch .",O O B-PATIENT_ID O O B-JOB O O O B-AGE O O O O O O O O O O O
2277,"Cô trở về từ Các tiểu vương_quốc Arab thống_nhất ( UAE ) ngày 7/5 , bị viêm phổi và suy hô_hấp .",O O O O B-LOCATION I-LOCATION I-LOCATION I-LOCATION I-LOCATION O B-LOCATION O O B-DATE O O B-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE O B-SYMPTOM_AND_DISEASE I-SYMPTOM_AND_DISEASE O
